ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
8.124207826,207.5095152,26489.1147,8.540837376,318.059624,431.6256772,10.07559844,63.9842249,4.724456578,0
7.184973119,201.0792194,25234.42797,5.216684484,283.7446116,384.0115576,12.42753833,23.13661102,3.665410662,0
5.499489286,230.3087747,13902.96865,9.619574961,352.0843328,442.1670062,14.74078711,,5.846826958,0
,256.6734691,8904.799818,9.711379814,293.1111226,324.9978244,16.84844375,72.68768581,3.371680094,0
5.319769073,204.202072,22390.79557,8.053558881,315.0275045,399.1190254,13.97408473,83.1579971,2.92573204,0
6.369111631,235.3409427,34456.80113,9.17093996,295.3505243,357.4172848,9.213267539,59.28026924,2.275903461,0
6.733493842,197.5626646,27430.44173,6.035086878,303.9376701,397.6849857,19.39402667,54.51072514,3.178003605,0
6.883015402,210.5022172,14298.41046,7.243682989,316.7538889,570.4242586,15.95833351,70.61583215,4.102291769,0
8.013516429,225.156452,20375.66827,7.83739765,308.5948104,382.0142489,12.66601633,78.76705222,4.44490059,0
8.272055091,204.2253291,24196.52268,8.448405225,332.8903825,500.6848732,15.15740752,71.02274371,5.140207743,0
8.746985976,148.3937237,22174.78114,5.459171833,369.3698813,407.3808249,15.89207853,72.16401932,4.763730536,0
8.154840855,202.3173348,25620.77137,7.651668438,367.2242972,597.8700732,11.80284674,72.38476153,3.696327575,0
9.045720545,222.1841691,22829.11084,7.609833076,293.0624593,558.7478629,15.35758277,44.55526428,4.213700444,0
8.922409559,207.5207264,13291.92261,8.560537109,357.9443268,468.5383258,15.69273832,107.2823286,4.081728016,0
5.961301572,182.108995,23926.07882,6.188790308,364.975499,567.5261592,7.791637811,58.17482529,4.919585047,0
,205.4389768,20113.89757,7.248374249,317.2802103,558.9538726,23.95245044,68.24220581,3.651864699,0
8.184410006,166.6365538,17944.85238,4.038955039,331.9541994,363.2357556,12.53583833,56.31059225,4.5990822,0
7.636454091,238.9360743,18136.26158,11.08652625,351.5588107,514.9640601,8.637461294,55.60351213,3.332906497,0
7.775385593,193.0771683,15704.48209,7.881197242,324.336203,301.7534765,13.37816481,89.05195717,3.309471716,0
7.617148871,196.606942,27080.26872,7.382754883,345.1798873,329.0166464,8.547283221,60.14470242,2.391540006,0
6.664934584,218.7700084,16477.35081,7.325000809,299.8465235,412.3085879,17.19268526,41.03578909,4.502138214,0
,182.1618803,30646.81528,6.325161655,294.9660883,404.1201524,14.71228463,106.3717198,3.855772964,0
8.815357953,208.331084,26780.69179,7.223961867,329.1196851,430.4068943,7.151750616,88.41329592,2.87588018,0
7.765635562,173.1855689,13736.34204,6.98410186,359.8136999,355.9980259,11.51512302,39.55047603,3.21444964,0
6.225152013,169.7411715,29533.60883,5.574917123,,380.1147511,17.59550987,75.51905904,2.770822653,0
,223.7204305,15893.67441,8.289191784,303.8506628,360.4684842,15.23427716,48.19557179,4.157927298,0
8.56704382,160.217867,23683.11019,4.286930405,360.2862819,490.5125389,9.027167172,67.47622913,2.804926824,0
6.994194675,216.6653186,23027.38526,9.796329895,382.1529774,369.4680721,18.96725863,59.65152321,4.398900709,0
3.344588533,156.4799268,55334.7028,8.530101581,371.1477704,485.6311478,16.98060997,69.62249007,2.575141031,0
,198.6549758,20063.49033,9.539983929,344.6185348,412.9792013,9.767080689,43.14199975,4.565423282,0
,192.2541619,21762.61415,7.259638238,331.6496586,397.2628257,18.26121295,45.98162418,4.344804944,1
7.774468469,216.7528722,22316.39828,7.947534131,385.0434376,288.0685777,14.13669901,68.86186085,3.891097334,1
,172.7314328,28894.47697,4.250916792,244.2851451,559.6293401,21.34084926,51.27471187,2.959749614,1
7.203438849,168.4453579,22826.4847,6.283249716,271.8920447,437.3708632,16.41065407,64.50592258,6.389161009,1
6.150487601,240.8884224,6342.502843,9.609895813,421.3431865,354.3925259,12.34038423,83.23866139,3.551655811,1
,225.9590923,9660.658302,8.827654541,397.9242403,315.750909,16.71655697,17.00068293,3.959293615,1
6.767523658,203.7510557,21162.72673,5.232749728,251.062384,334.9053758,13.21432417,79.86300941,3.300253498,1
8.037430327,148.4153089,48410.47101,4.755879695,268.2118958,392.9012057,12.4666097,,2.506238127,1
8.177174974,210.44877,18626.14931,7.271672365,,455.9274999,14.2479472,85.93042839,3.325638986,1
6.744799075,204.0843182,20215.69752,6.125251638,304.5279374,544.3393171,12.014243,72.60807608,4.86854263,1
7.603775446,214.682778,11459.62244,10.99999516,398.9208686,321.0690741,12.01067596,58.10070667,3.584985024,1
8.546145555,177.8462444,23349.48542,7.652073245,352.8170527,413.3215995,12.35738526,108.849568,3.505300168,1
5.432512085,231.3515758,14970.64724,9.180703192,409.9884608,448.8647411,10.83824882,65.54821586,3.874425315,1
7.71408936,194.7382822,27336.96262,7.631357066,322.0729563,347.8292033,10.64178919,63.72293291,3.182582857,1
8.154531511,168.0989354,21361.19705,6.19884398,,419.173312,12.30266857,59.88736706,2.460464867,1
,190.2191676,23094.87239,6.48198571,298.3561571,414.8891303,13.46179443,50.89523315,2.9770474,1
7.845879929,193.7849998,13769.86024,9.007161201,343.6208232,510.305603,13.76780176,99.17559467,3.667154205,1
7.156424495,197.9935375,27025.20696,6.734527285,359.7105172,448.4571607,12.51197343,49.29984943,2.958414712,1
5.694694238,240.7121821,7998.674511,8.124265428,,477.0478068,15.45930696,68.89560275,3.8706108,1
6.707685556,199.2853743,17435.34021,6.809945059,,454.73241,14.58729016,81.37845107,3.822668715,1
4.775221956,231.9985786,13978.17266,9.422100575,389.2195856,526.067651,17.20749438,73.94096997,3.223080865,1
,200.3152357,19947.43447,7.378235881,337.2314685,295.7570532,14.03399501,29.66814213,4.387208418,1
,205.1283035,17537.98962,8.025806109,396.0919174,318.5366329,13.86045341,93.71487616,2.999702321,1
8.501711439,193.9089061,21289.17959,7.108190294,,393.1766813,13.64323622,61.12507973,5.612295662,1
7.741245059,218.2371865,22824.69947,8.696478834,363.9927477,521.0162606,15.3106314,73.72307012,3.741143366,1
4.187490815,208.3741881,21809.70983,5.846112042,327.4742031,264.5080825,11.23514423,46.68259729,4.592959344,1
,142.1455656,45141.68604,6.03063996,240.1985048,369.280429,20.60555207,70.16838922,4.604724796,1
7.808012212,179.7999166,17037.72537,6.378364494,348.0715106,590.0605459,12.09249934,81.59236188,4.165549906,1
5.895948983,187.1536166,37118.25544,4.600729971,253.1584686,531.1691009,11.41018355,77.28655067,3.659652968,1
7.269652253,155.1575203,31161.36839,3.181183291,244.7951979,506.0101352,17.38551498,73.11505279,3.789236757,1
,213.0411915,12036.64304,9.794730236,349.1713947,284.0179948,12.4199055,74.67438321,3.89891586,1
9.489600966,167.8876287,40032.414,8.349206794,,354.7907412,14.16831424,102.5678462,4.300694899,1
7.457979827,183.4613095,14733.45876,7.475273364,335.6680457,482.6371798,8.963253883,82.58133835,4.497730796,1
7.992320364,230.1795734,17076.66379,9.598742281,,522.888054,14.44918097,68.6407682,4.342796788,1
7.746343115,212.2746448,21670.59366,8.458102716,361.3813251,457.0141209,21.4302933,43.18880258,3.678686031,1
8.27579563,163.3559608,22013.96491,5.742828935,307.6671229,351.631315,20.05761944,78.50149245,4.72133955,1
6.879959452,163.5933393,44586.81265,2.741712117,219.1489347,554.0451045,16.52194196,67.53326015,5.688206949,1
6.799375518,239.0576795,7986.493239,10.36567986,419.8811751,373.2321373,18.82859407,43.44064402,3.819985377,1
8.167767663,144.9029318,36185.67854,4.545520137,297.9602299,605.4588934,20.22207487,,3.41068554,1
,214.6573313,19692.46439,5.947389617,326.1757088,385.8278293,15.56345966,77.83403618,3.261651399,1
4.736404607,203.2764198,28698.72996,5.271367217,323.6836829,508.8203409,14.06313997,65.15518183,4.995601766,1
5.95392389,226.9350617,11930.62479,9.67726887,,350.9686515,13.60964252,70.57141441,3.968647163,1
6.578998162,198.4092471,22389.38049,7.317575186,369.0971134,408.1950145,6.059608221,105.4004604,3.690929417,1
8.775485734,157.3542892,22113.39145,7.931502717,304.8078454,480.7152078,15.69283855,82.92934548,4.393944466,1
6.850302032,167.9850397,40588.43383,3.372369254,265.4311206,300.411744,16.00520675,72.36321679,3.08029671,1
8.757110512,185.4193669,31040.88449,8.544763659,,408.0957972,18.2352202,72.29966228,3.80879301,1
,213.0002175,21687.47345,6.901040767,,383.7478834,11.79324634,57.345645,3.242545448,1
,178.1548555,34383.59764,6.425770037,311.5268902,570.3787653,17.59212637,68.99274058,4.005892992,1
8.073278952,191.8155235,17106.43865,7.8987316,333.477592,432.8987489,13.33538104,54.21628416,4.854312786,1
5.078274175,185.0883849,18125.6384,4.105766323,275.0556418,528.1562512,11.32544664,80.33833076,3.631042314,1
7.444914015,203.0687456,25489.07503,8.175744202,413.5603781,405.4206121,13.2831001,74.41286716,2.571391506,1
9.434005875,158.38784,20474.82082,5.857333129,285.3951123,476.8420108,14.38834959,73.16477755,4.201054364,1
5.905906954,223.1418815,13464.48716,9.125163916,378.1083058,337.8582636,13.53166045,42.84451085,2.917284056,1
5.803496976,193.2009914,19451.7676,4.146601118,255.9767456,365.477618,14.92061556,8.577012933,2.181714167,1
7.617151922,182.689825,33744.16681,6.225933056,369.5529578,327.2282451,14.06559734,82.78192571,3.422543431,1
9.008464334,148.6140018,35021.7741,5.594006548,,387.3997714,11.85510295,49.4804408,3.911014707,1
5.422445768,205.2660804,18542.95745,5.491962673,306.7022268,382.0801288,10.50402321,67.49345,2.91175139,1
9.778181813,155.9374414,23335.67421,7.66610873,,356.5430368,10.82460037,75.32889227,4.143365319,1
5.204938763,232.8827254,17818.39449,7.300265028,,404.003888,12.86641996,55.49833107,3.439561019,1
4.872560878,224.7051051,16960.43463,7.078014889,323.0368521,354.3906043,15.69217561,79.96280267,3.918005799,1
7.793914804,164.9589475,25506.91224,7.868035975,358.2591999,398.4603116,15.29749572,,4.220027671,1
,259.1449277,2808.025756,10.0870624,392.8331604,354.4052785,13.89895042,63.85767375,4.081328787,1
7.058182608,187.9471911,26608.92915,8.556396061,405.4034233,462.314567,18.42838695,41.29033047,3.613834771,1
7.890354274,180.158098,32160.53392,7.773484086,360.2839834,344.5506193,11.24646038,60.29218733,3.209588058,1
7.535700191,221.7924809,14829.74597,6.701159346,366.4122,583.4364875,17.73188235,59.68607582,4.208354354,1
7.202534416,207.8281164,11889.25063,8.015743173,,369.0443258,10.37184324,62.03773024,5.702504528,1
,188.6105177,27716.33872,5.606500395,275.1822396,520.5877359,12.81460367,,4.398059123,1
8.722143777,151.621132,28301.51695,3.651961339,248.0947589,468.3674514,15.15117258,79.53836758,3.274628642,1
8.352635176,134.7505122,33662.38905,4.439791251,,397.1149717,14.42088194,55.58681501,3.939011353,1
6.284385791,222.6887949,18526.26169,8.980270624,395.2616371,517.1505478,15.8690103,55.38433284,5.030712169,1
,195.5544285,28415.18435,7.48977937,318.5152705,494.4045106,15.02396166,47.14414365,4.052367138,1
9.30566048,163.9260265,39498.65929,6.914685303,325.8731338,345.6569351,12.71218695,62.47111474,4.485070147,1
4.923178856,208.406673,15990.14923,5.648145718,349.655175,404.4057627,11.40337222,84.52577496,3.329600783,1
6.14301848,147.4719727,34865.32463,3.684462664,285.4551018,475.4452677,20.93935933,54.19852017,5.37040341,1
5.744504157,208.0700518,19457.63948,6.69394938,,362.0624898,15.60372925,82.31785396,3.53350015,1
6.616649175,201.7808472,17063.17211,8.353373632,360.6123098,491.7240649,10.35399456,60.00918382,3.881767178,1
7.62349992,170.4275723,36267.26666,6.040735165,301.2190912,404.5013685,12.49565771,79.94611266,4.764995184,1
7.860106422,182.0419862,34591.67815,6.18785721,287.2237786,285.228661,14.36562486,74.88842167,3.499774684,1
7.393110153,205.9911566,13215.70638,7.740377118,,537.1360548,16.05320185,79.35756016,4.431739047,1
,176.7799465,24793.45568,6.394342434,312.3591475,377.0662857,10.07019192,50.12412226,4.641041336,1
5.579517093,223.616393,13289.20165,7.698690079,368.897034,375.2759695,20.22442581,104.5808815,4.043914693,1
4.303574607,227.0070858,7323.302301,7.490508409,326.6951985,412.8964036,12.90673002,68.74891759,2.010537157,1
7.310715696,185.8171404,21989.76744,8.43751497,,425.532861,14.94781096,89.77415975,3.57882634,1
6.417702476,185.3121832,33360.17072,5.573848754,374.7138549,509.8196527,17.84899443,103.3218269,4.046305672,1
,181.3018739,23614.70296,5.454993533,282.3116407,510.9446258,13.97860817,52.30154965,3.89406116,1
10.77431809,163.0951058,38037.35307,7.602196992,350.0002357,477.7233747,13.52652199,,3.229834159,1
5.036453976,190.1645202,29258.73814,4.991061122,300.4759248,332.3597146,11.05580115,116.1616216,3.534665425,1
,204.8605046,24590.12593,7.774360848,,440.9368239,12.56706136,118.3572747,4.318271773,1
10.41504401,167.4225811,34535.55385,6.354814992,344.309289,491.5167115,19.3558411,45.10401753,4.209136505,1
8.41860665,191.8670896,29313.78335,5.605863656,306.3253635,546.7909944,13.13395934,96.12519834,3.44284782,1
7.808641136,200.71487,15694.50719,7.219558056,,519.8629915,13.26210211,79.34491475,2.472720325,1
7.55796363,156.4618716,32833.43117,3.311607257,257.2765541,277.2341545,17.85721377,62.5531361,3.292270153,1
11.24450714,169.4036547,43533.65785,5.888459998,341.0295996,336.4466548,16.08971042,59.49402634,2.929952739,1
5.728823779,197.1918394,12932.59039,5.684492228,280.9320636,445.0696363,14.17650116,68.12480944,4.41217355,1
10.48680842,185.0879142,26453.00335,9.548769015,392.3462516,455.7438446,15.97601765,47.40009252,3.804352132,1
3.792125732,218.4908565,16929.2902,6.110295327,,410.694183,14.09071858,60.32007011,4.620685586,1
5.716251354,184.229295,19393.46986,5.299163637,290.2764546,502.9936866,19.64389586,68.23637028,3.433135385,1
,182.3172561,30430.21175,6.151217323,350.448584,479.9570763,16.57656488,58.67506641,4.536122682,1
5.473603398,218.5131453,14608.36315,5.62136169,,472.7968348,10.58358121,73.10600686,4.957822241,1
,178.2336595,37861.44001,3.91271409,,535.0863948,17.54543954,64.07128834,5.113869706,1
6.770926884,181.8180655,26880.22004,5.215861524,284.7455104,475.5489601,14.66544144,60.51577189,4.91053382,1
6.043360084,188.6623289,24856.60711,4.371024856,295.8952066,355.0074612,7.619812483,79.94491555,4.745247517,1
,212.4800362,23572.1578,4.976788271,300.7269949,449.9510828,7.090387209,66.02679551,3.09381445,1
6.320427823,210.3100428,11682.22932,6.968422638,311.7778219,375.9645578,11.973422,62.96046258,4.553380743,1
9.185417502,165.6415024,18073.96859,8.10831798,,534.6984328,8.189662176,59.66355355,4.186674618,1
8.684778672,161.1242048,40799.36033,5.381993558,305.5337841,499.2754008,15.96565159,75.9143981,3.877349185,1
7.961721463,224.3167604,11551.21568,9.492074041,367.4660098,451.808446,14.91119053,79.68703919,2.286943495,1
5.484151254,196.7912512,19378.35907,5.003730632,295.5910188,348.3990333,18.71387553,76.41415276,4.43885846,1
7.186931122,177.4865333,34510.753,4.98443183,295.8341509,477.9949918,16.77754027,62.75689059,4.275645348,1
5.470802484,213.1604785,18295.37092,6.043395449,,317.9484586,13.78926724,49.64245119,2.962852429,1
,195.0195691,17382.42737,7.036828316,329.1277384,383.7949028,11.14708534,90.88690843,3.843405196,1
9.792727769,161.0578814,30249.17085,5.214315143,258.038852,413.155466,12.49338833,76.22557973,3.729120402,1
3.637170625,238.9437443,10102.48972,7.532191966,337.5344255,509.1503233,13.81845025,49.65283414,5.446565703,1
7.064789081,188.3917252,20567.14593,7.443243199,360.3229762,656.9241278,16.27483066,84.8271826,4.401627835,1
6.632031569,201.6699331,24161.25498,7.964525125,369.6215854,346.8604045,17.03360168,61.20546989,3.38629429,1
5.913956688,215.4978821,13086.64393,7.784749911,334.6861775,283.4014062,14.68357985,55.32636881,5.648605949,1
9.484703254,122.9069908,56351.3963,4.219710533,219.5534368,480.8480635,13.53343295,41.73121923,4.132274238,1
8.447404488,163.9499045,19583.05735,6.433183888,334.6558859,547.0238303,18.23871124,45.66831799,5.21830711,1
7.727421141,227.8427196,18767.94163,9.716908129,,328.854169,8.233404554,66.67821371,4.60180209,1
6.859323726,179.0688055,27567.37567,5.88555748,227.3484603,391.599708,14.6705549,83.46993431,4.501980015,1
5.846786697,212.1620435,19417.76721,8.442033604,,393.9528205,17.56193335,49.38836175,3.371110881,1
6.300001767,172.3502811,40682.144,4.242828909,302.6118585,485.6724565,18.73793089,64.80854586,3.709437181,1
6.646469922,251.8362482,5516.874953,11.14310959,,339.2087033,11.9304333,76.52427003,4.387601742,1
7.313446756,158.7074718,23154.06232,4.143329384,276.5501613,436.5172742,10.89008481,87.91253015,2.220639923,1
6.572656389,192.6473336,14598.95191,6.164621289,314.1400562,343.8952418,17.34380558,53.08548042,2.820927249,1
6.002414612,196.0029378,16136.43327,5.687754931,301.9809379,336.9141571,11.98832391,43.91263381,4.315308015,1
,212.9091318,14101.86929,9.112484615,388.7877847,337.1910833,8.602425359,74.58171128,3.62463525,1
5.93605711,222.9223068,18061.69757,9.982723538,421.7220245,323.4992313,14.29852082,51.86888451,3.940282339,1
7.591089848,195.6658004,17444.6714,5.307070876,,517.2033081,14.79955298,85.77578436,4.531196013,1
6.875746152,192.0236594,25422.33855,7.571359939,,501.605982,10.78596494,68.29461682,3.397302572,1
8.016279103,211.0293038,14034.4858,9.796999515,389.3387958,491.0790821,14.51299105,35.56596645,4.308222881,1
8.783596632,199.9302784,19471.46544,7.415405532,319.7370094,324.9370292,16.31169636,74.5705808,3.470885424,1
6.911698241,179.2136742,25612.14891,7.224710175,318.9879136,298.550513,11.85890453,94.34017213,4.616641008,1
8.719240207,181.0131002,17430.91972,7.421209914,,289.2027406,14.42722549,55.39361301,3.912836037,1
5.974583248,197.1027246,22543.25629,5.662657247,338.3575265,410.8041321,11.16909021,59.82643938,3.721974696,1
4.429378735,256.2125652,8746.901717,9.010332225,,432.1079346,16.30747374,,4.271167637,1
,134.6792566,30211.83299,4.792361012,234.2856214,391.8209641,18.99915352,,3.840888762,1
,221.6754626,10117.08444,8.026586327,356.2116144,508.2627539,14.05846094,40.91681073,3.190127771,1
8.215123507,155.7628665,30579.37107,3.308977339,,344.9505839,13.68602599,77.1826216,4.511384049,1
7.828740105,176.7275113,33337.10965,5.438776429,286.9926309,290.1186126,5.871941344,75.71442548,5.199446636,1
7.949964795,186.7891507,15171.01233,7.833274965,,406.612743,20.53968805,88.05710547,3.31715245,1
6.114332051,178.4462857,30606.22359,5.568042053,260.7710256,472.2554031,16.71147099,46.55261762,3.68040999,1
,226.2708237,15380.12408,6.661473866,,392.5582049,14.08310964,50.28639473,4.516869764,1
7.139428273,179.2349792,19862.81126,8.111958085,337.9470946,364.5231509,17.38447055,88.36184637,3.771596492,1
,223.5119784,20134.39834,7.977730118,359.2257041,477.3426562,10.93386725,49.14550435,4.314495017,1
7.96852587,156.4511488,27008.01187,4.716576508,,455.840428,8.360283485,52.50118739,3.173879163,1
6.635894308,194.04978,20339.01687,6.032863905,307.9549023,412.5829888,15.894674,57.6434569,4.523236866,1
6.394548023,193.0475578,31620.19079,7.065083741,,515.8063854,13.08188134,99.64069141,3.042496818,1
6.280978207,205.1231235,25972.80375,8.417895728,383.6714591,456.5439451,13.95471046,32.79902868,4.599432014,1
7.992026977,174.5580063,34585.08961,6.587302301,,543.9491409,12.19944909,71.2712308,4.647095594,1
5.068795502,211.6895022,22781.36453,5.330123052,317.1039028,483.442018,14.49579062,77.21227436,4.362085653,1
,164.9090723,32768.22797,6.309685173,285.5609833,527.198675,15.84330317,59.72817293,3.499453074,1
8.151248962,205.8473007,15661.94034,7.009437062,335.6227789,555.5902835,14.86113268,72.76258491,2.799883321,1
7.582941677,185.0459928,23072.7807,5.892272674,297.5057724,518.0485235,12.03845715,80.31255776,4.164028619,1
5.34411687,198.3791437,13492.84084,6.559265111,328.6488452,591.3633685,14.08438826,61.39298286,4.104698561,1
7.871961403,219.6226589,12760.43715,8.076613047,360.0866575,350.8269163,15.69872552,84.15808045,2.938536287,1
5.327023534,233.140588,13580.61848,7.362410883,356.4202709,438.5534987,10.04977199,55.23227137,4.855821251,1
10.55027327,185.1658146,32150.97939,8.933966139,,566.3793974,14.28296053,85.39339919,3.951304463,1
,186.1748407,18085.15884,4.951277048,298.399724,347.9866864,15.7155459,75.59059873,3.068919237,1
7.47102667,177.2336434,15736.58099,6.878354264,277.1098543,401.6182184,11.28570884,58.23611933,3.70797408,1
7.943882477,211.8165512,32071.17937,7.769214769,290.3373982,353.3364843,17.8719497,78.49278326,4.111691345,0
2.69083124,151.7829057,30204.54674,6.053071945,303.7024092,377.198273,14.12104923,45.60299204,4.650033779,0
9.13569426,194.8156184,9496.910354,6.18592512,345.7142058,562.7714671,13.67643542,74.42416646,3.281802196,0
5.214009194,192.6488463,34184.3084,5.783357386,282.9698785,380.4284147,15.86775076,80.49849792,4.453525556,0
8.649534947,175.4266698,9898.022209,6.048403825,336.477616,410.625098,10.06925422,,5.229809193,0
7.75667895,186.6864589,22440.40104,7.462613332,342.9993828,320.9309663,19.57257183,,2.842470708,0
7.104295204,177.5717437,12691.51597,7.170976988,,447.0322886,14.37676427,60.74376989,5.464856803,0
5.363362645,179.9113798,27045.92996,6.520854677,311.4674056,408.9225168,9.704704113,79.48480051,3.871372489,0
6.582499747,200.7331069,23720.48173,8.565831605,353.0081151,458.3627329,13.00188064,79.52933818,4.152014127,0
6.810466517,209.7355588,32602.34008,7.422781037,341.1742694,340.0300886,16.73674859,42.34946082,4.402339513,0
,191.5316301,12885.51691,6.979954608,328.6002209,596.7510259,13.44751311,50.75606432,2.372924722,0
5.574116595,193.1580764,17546.40326,9.219973245,366.1974185,538.5325178,13.95133161,67.14203261,5.152527698,0
8.555283423,216.6553559,18337.46092,8.290688225,311.325845,390.9430887,17.13883102,39.77728179,3.687152068,0
4.483402761,172.3838777,13122.22342,5.276730858,291.1990882,413.5450473,11.87172464,75.50454202,2.203840524,0
3.783043638,157.8526449,20384.7731,4.667081744,300.0486912,432.4318223,12.70142233,,4.402244146,0
7.138374317,184.7452288,22575.18858,6.907714498,,504.8656928,18.50376189,66.13698819,4.144872251,0
,171.5922365,14784.75566,7.404582502,351.8755075,366.6695125,10.50430338,57.86215685,3.210168089,0
7.912361028,211.376444,34808.44278,8.913364275,,594.8992901,16.68198993,72.04808258,2.878515631,0
,193.1167939,17388.98256,7.702135354,382.0607072,468.9393445,16.23303855,67.87390985,4.217743745,0
9.128357758,184.6821039,10418.10834,6.850200389,388.0687108,371.4823076,10.44450091,68.18402006,3.762222689,0
5.271971378,193.1695095,22005.43655,6.183950032,267.8256479,351.4802796,15.66438186,68.61587629,4.119436475,0
6.465093529,241.2681377,43958.67813,7.420154854,306.0203928,544.6005667,20.76898639,89.64650592,3.790523693,0
8.245186596,199.3057742,13909.47907,9.369641789,406.0476089,423.7367843,14.80132901,97.27700425,4.125731794,0
,196.4320067,18128.90829,8.008076903,323.552138,313.3618703,18.60072789,67.96437641,3.502081504,0
6.704791892,176.8960328,28140.76815,6.942106756,,455.972627,16.03597988,40.07611273,3.806596292,0
6.430254786,207.5794023,26855.10561,7.087909963,304.173434,418.4194715,17.92114094,34.81639772,4.805791534,0
7.482791276,186.0934324,19621.32511,8.17186545,369.190878,475.2114605,12.12725392,105.1657993,4.094746286,0
5.504452321,164.5009841,11950.23503,6.800957669,302.1904945,537.5396091,14.39386904,69.93982216,4.657360934,0
7.521920636,198.3546264,20139.43035,7.177654989,,603.0549559,13.77360984,84.81677108,3.110932391,0
,164.0947438,9344.653322,5.959309158,349.0194335,367.3898112,13.93796787,88.77196932,4.559336642,0
8.522567733,208.1329997,16446.32805,6.729775469,372.5038427,346.3745976,12.00217768,80.75861775,3.358284405,0
